Year,Championship,Match,Grade,Place,Last Name,Preferred Name,Club,State,Info,Score
2014,NRAA,GRAND AGGREGATE,F Open - FO,17,Lewis,Barry,Brisbane,QLD,V,589.5
2014,NRAA,GRAND AGGREGATE,F Open - FO,18,Tracey,John,University Of Qld,QLD,V,588.47
2014,NRAA,GRAND AGGREGATE,F Open - FO,19,Mcnamara,David,Cairns Rifle Club Inc.,QLD,,587.46
2014,NRAA,GRAND AGGREGATE,F Open - FO,20,Rigby,Steve,Railway & Tramway Inst.,NSW,,586.32
2014,NRAA,GRAND AGGREGATE,F Open - FO,21,Hills,Keith,Lyndhurst Rifle Club Inc.,NSW,V SV,585.38
2014,NRAA,GRAND AGGREGATE,F Open - FO,22,Pearce,Andrew,North Arm,QLD,V,582.45
2014,NRAA,GRAND AGGREGATE,F Open - FO,23,Dunsmore,Jim,North Arm,QLD,,570.29
2014,NRAA,GRAND AGGREGATE,F Open - FO,24,Aarons,Denis,North Arm,QLD,,566.3
2014,NRAA,GRAND AGGREGATE,F Open - FO,25,Brown,Dennis,North Arm,QLD,V,562.28
2014,NRAA,GRAND AGGREGATE,F Open - FO,26,Henry,Michael,Railway & Tramway Inst.,NSW,,560.32
2014,NRAA,GRAND AGGREGATE,F Open - FO,27,Hannel,Dianne,Beaudesert,QLD,L,560.3
2014,NRAA,GRAND AGGREGATE,F/TR - A,1,Sharp,Stephen,Bungendore Rifle Club,ACT,V,994.67
2014,NRAA,GRAND AGGREGATE,F/TR - A,2,Mayers,Jason,Central,QLD,,991.66
2014,NRAA,GRAND AGGREGATE,F/TR - A,3,Green,Shane,Cairns Rifle Club Inc.,,,984.61
2014,NRAA,GRAND AGGREGATE,F/TR - A,4,Fairbairn,Mark,Cannon Hill RSL,QLD,,981.81
2014,NRAA,GRAND AGGREGATE,F/TR - A,5,Willment,Mike,Cyclists & Torrens Valley,SA,,971.52
2014,NRAA,GRAND AGGREGATE,F/TR - A,6,Halloran,Mike,Junee,NSW,V SV,962.45
2014,NRAA,GRAND AGGREGATE,F/TR - A,7,Cusick,Vicki,Cairns Rifle Club Inc.,,L,950.58
2014,NRAA,GRAND AGGREGATE,F/TR - A,8,Shehan,Linda,Busselton,WA,L,938.33
2014,NRAA,GRAND AGGREGATE,F/TR - A,9,Warland,David,Natives,QLD,,899.23
2014,NRAA,GRAND AGGREGATE,F/TR - A,10,Slee,Nikki,Cannon Hill Rsl,,L,566.24
2014,NRAA,GRAND AGGREGATE,F/TR - A,11,Samuels,Mike,Beaudesert,QLD,V,559.22
2014,NSWRA,LEADUP,Target Rifle - A,1,Davies,Duncan,West Wallsend,NSW,,396.45
2014,NSWRA,LEADUP,Target Rifle - A,2,McGuigan,Tony,Mosman Neutral Bay,NSW,V,396.37
2014,NSWRA,LEADUP,Target Rifle - A,3,Thompson,Don,Natives,QLD,V SP,395.44
2014,NSWRA,LEADUP,Target Rifle - A,4,Thurtell,Mark,Lyndhurst,NSW,,394.45
2014,NSWRA,LEADUP,Target Rifle - A,5,Negus,Donna,Holsworthy Rifle Club Inc.,NSW,L,394.44
2014,NSWRA,LEADUP,Target Rifle - A,6,Fraser,Les,Lyndhurst Rifle Club,NSW,,390.38
2014,NSWRA,LEADUP,Target Rifle - A,7,McCauley,Brett,Fashions Mount Wellington,NSW,,390.37
2014,NSWRA,LEADUP,Target Rifle - A,8,Baker,Bill,Pacific,QLD,,390.34
2014,NSWRA,LEADUP,Target Rifle - A,9,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,390.31
2014,NSWRA,LEADUP,Target Rifle - A,10,Waddle,Glenn,Tas NW Target Rifle Club,TAS,,390.31
2014,NSWRA,LEADUP,Target Rifle - A,11,Maher,Christopher,Canberra Rifle Club,ACT,,388.35
2014,NSWRA,LEADUP,Target Rifle - A,12,Griffiths,Helen,Pacific,QLD,V L,387.34
2014,NSWRA,LEADUP,Target Rifle - A,13,Harris,Neil,Brisbane,QLD,V,387.23
2014,NSWRA,LEADUP,Target Rifle - A,14,Patsky,Brian,Concord Rifle Club Inc.,NSW,,386.33
2014,NSWRA,LEADUP,Target Rifle - A,15,Cadden,Rob,Central,QLD,V,385.41
2014,NSWRA,LEADUP,Target Rifle - A,16,McKenzie,Mal,Port Macquarie,NSW,,385.38
2014,NSWRA,LEADUP,Target Rifle - A,17,Hodder,Phill,Roseville Rifle Club Inc.,NSW,,385.35
2014,NSWRA,LEADUP,Target Rifle - A,18,Schafferius,Peter,Central,QLD,,385.35
2014,NSWRA,LEADUP,Target Rifle - A,19,McIntosh,David,Canberra Rifle Club,ACT,,384.32
2014,NSWRA,LEADUP,Target Rifle - A,20,Young,Ken,Southern Highlands,NSW,V SV,383.37
2014,NSWRA,LEADUP,Target Rifle - A,21,Henderson,Garry,Natives,QLD,,383.27
2014,NSWRA,LEADUP,Target Rifle - A,22,Crowe,Graham,Explorers Rifle Club Inc.,NSW,V,383.27
2014,NSWRA,LEADUP,Target Rifle - A,23,Griffiths,Griffo,Grafton Rifle Club Inc.,NSW,V,383.27
2014,NSWRA,LEADUP,Target Rifle - A,24,Thurtell,Brett,Wodonga,NSW,,382.31
2014,NSWRA,LEADUP,Target Rifle - A,25,Chad,Mike,Port Macquarie Rifle Club,NSW,,382.29
2014,NSWRA,LEADUP,Target Rifle - A,26,Maher,Peter,Lilydale,VIC,V,381.33
2014,NSWRA,LEADUP,Target Rifle - A,27,Baxter,John,Lithgow Small Arms,NSW,V,380.23
2014,NSWRA,LEADUP,Target Rifle - A,28,Williams,Stephen,Bathurst Rifle Club Inc.,NSW,V,379.26
2014,NSWRA,LEADUP,Target Rifle - A,29,Wellburn,Geoff,Pacific,QLD,V,378.35
2014,NSWRA,LEADUP,Target Rifle - A,30,Ashton,Rick,Port Jackson Rifle Club Inc.,NSW,V,377.27
2014,NSWRA,LEADUP,Target Rifle - A,31,Sonnenberg,Aubrey,Concord Rifle Club Inc.,NSW,,376.21
2014,NSWRA,LEADUP,Target Rifle - A,32,Marett,Leigh,Natives,QLD,,375.25
2014,NSWRA,LEADUP,Target Rifle - A,33,Jones,Richard,Manly Rifle Club Inc.,NSW,V,372.29
2014,NSWRA,LEADUP,Target Rifle - A,34,Ballantyne,Bill,Hornsby RSL,NSW,V,371.29
2014,NSWRA,LEADUP,Target Rifle - A,35,Bright,Graeme,Bathurst Rifle Club Inc.,NSW,V,371.25
2014,NSWRA,LEADUP,Target Rifle - A,36,Doyle,Damien,Cooma Rifle Club Inc,NSW,V,371.19
2014,NSWRA,LEADUP,Target Rifle - A,37,Milan,Phillip,Hornsby Rifle Club Inc.,NSW,V,371.17
2014,NSWRA,LEADUP,Target Rifle - A,38,Phillips,Bob,West Wallsend Rifle Club Inc.,NSW,V,357.19
2014,NSWRA,LEADUP,Target Rifle - A,39,Berman,Graeme,Mosman Neutral Bay,NSW,V SV,233.15
2014,NSWRA,LEADUP,Target Rifle - B,1,Bidgood,Max,Crows Nest G/bungee,QLD,V,384.4
2014,NSWRA,LEADUP,Target Rifle - B,2,Owen,Terry,Sydney Rifle Club Inc.,NSW,V,380.27
2014,NSWRA,LEADUP,Target Rifle - B,3,Avery,Rob,Cessnock Rifle Club Inc.,NSW,,374.22
2014,NSWRA,LEADUP,Target Rifle - B,4,Patrick,Alan,Mosman Neutral Bay,NSW,,373.22
2014,NSWRA,LEADUP,Target Rifle - B,5,Trodden,Robert,Roseville Rifle Club Inc.,NSW,,365.24
2014,NSWRA,LEADUP,Target Rifle - B,6,Alp,John,North Sydney Rifle Club Inc,NSW,,365.21
2014,NSWRA,LEADUP,Target Rifle - B,7,Neilsen,Barney,Southern Highland RC,,V,362.16
2014,NSWRA,LEADUP,Target Rifle - B,8,Green,Mark,Lithgow Small Arms,NSW,,361.19
2014,NSWRA,LEADUP,Target Rifle - B,9,Hammond,Kenneth,Bankstown Chatswood,NSW,,361.12
2014,NSWRA,LEADUP,Target Rifle - B,10,Muffett,Kevin,Aberdeen Rifle Club Inc.,NSW,V,360.17
2014,NSWRA,LEADUP,Target Rifle - B,11,Mitchell,Peter,West Wallsend Rifle Club Inc.,NSW,V,342.12
2014,NSWRA,LEADUP,Target Rifle - B,12,Trewhella,Mark,Cessnock Rifle Club Inc.,NSW,,341.16
2014,NSWRA,LEADUP,Target Rifle - C,1,Reynolds,John,Mosman Neutral Bay RC,NSW,,367.14
2014,NSWRA,LEADUP,Target Rifle - C,2,Baker,Andrew,Narromine-Dubbo,NSW,,355.17
2014,NSWRA,LEADUP,Target Rifle - C,3,Cooper,John,Mosman Neutral Bay,NSW,V,334.1
2014,NSWRA,LEADUP,Target Rifle - C,4,Wortham,Michael,Marrickville Rifle Club Inc.,NSW,V,331.11
2014,NSWRA,LEADUP,Target Rifle - C,5,Tiesler,Russell,Canberra Rifle Club,ACT,,320.5
2014,NSWRA,LEADUP,Target Rifle - C,6,Ellis,Brian,Railway & Tramway Inst.,NSW,,218.4
2014,NSWRA,LEADUP,F Standard - A,1,Drew,Peter,Brisbane RC,QLD,V,459.24
2014,NSWRA,LEADUP,F Standard - A,2,Sly,Daniel,Canberra Rifle Club,ACT,,454.21
2014,NSWRA,LEADUP,F Standard - A,3,Faulkner,Gary,Roseville Rifle Club,NSW,,450.21
2014,NSWRA,LEADUP,F Standard - A,4,Reid,Josh,Ipswich & Dist,,,448.2
2014,NSWRA,LEADUP,F Standard - A,5,Mace,Ernie,Central,QLD,V SV,444.22
2014,NSWRA,LEADUP,F Standard - A,6,Harvey,Bob,Marrickville Rifle Club Inc.,NSW,V SV SP,440.19
2014,NSWRA,LEADUP,F Standard - A,7,Willis,David,Armidale Rifle Club Inc.,NSW,V,440.18
2014,NSWRA,LEADUP,F Standard - A,8,Halloran,Rob,Junee Ex-Services Memorial,NSW,V SV,436.18
2014,NSWRA,LEADUP,F Standard - A,9,Humbert,Allan,Roseville Rifle Club Inc.,NSW,V,420.13
2014,NSWRA,LEADUP,F Standard - B,1,Galati,Anthony,Wingham Rifle Club Inc.,NSW,,429.15
2014,NSWRA,LEADUP,F Standard - B,2,Talman,Ben,Port Jackson Rifle Club Inc.,NSW,,429.13
2014,NSWRA,LEADUP,F Standard - B,3,Siebel,Adrian,Hornsby RSL Rifle Club,NSW,,428.12
2014,NSWRA,LEADUP,F Standard - B,4,Mavroforas,Jonathan,Concord Rifle Club Inc.,NSW,U,416.8
2014,NSWRA,LEADUP,F Standard - B,5,Patrick,Eva,Mosman Neutral Bay,NSW,L,407.16
2014,NSWRA,LEADUP,F Standard - B,6,Bartlett,Robert,Wingham Rifle Club Inc.,NSW,V,406.9
2014,NSWRA,LEADUP,F Standard - B,7,Robinson,Duncan,Hornsby RSL Rifle Club,NSW,,370.2
2014,NSWRA,LEADUP,F Standard - B,8,Monaghan,Scott,Dubbo Narromine,NSW,V SV,223.7
2014,NSWRA,LEADUP,F Open - FO,1,Peters,John,Cessnock Rifle Club Inc.,NSW,,467.3
2014,NSWRA,LEADUP,F Open - FO,2,Davies,Rod,Cessnock Rifle Club Inc.,NSW,,465.29
2014,NSWRA,LEADUP,F Open - FO,3,Warrian,Greg,Tumut Rifle Club Inc,NSW,V SV,463.35
2014,NSWRA,LEADUP,F Open - FO,4,Knudsen,Meichelle,Beaudesert,QLD,L,458.25
2014,NSWRA,LEADUP,F Open - FO,5,Beavis,Andrew,North Sydney Rifle Club Inc,NSW,SV,458.2
2014,NSWRA,LEADUP,F Open - FO,6,Goldberg,David,Cessnock Rifle Club Inc.,NSW,,455.28
2014,NSWRA,LEADUP,F Open - FO,7,Shallis,Dennis,Southern Highlands,NSW,,455.25
2014,NSWRA,LEADUP,F Open - FO,8,Doble,Alan,Holsworthy Rifle Club Inc.,NSW,V SV,455.21
2014,NSWRA,LEADUP,F Open - FO,9,Johnstone,Peter,Marrickville Rifle Club Inc.,NSW,V SV,454.22
2014,NSWRA,LEADUP,F Open - FO,10,Singleton,Michael,Gosford District,NSW,,452.25
2014,NSWRA,LEADUP,F Open - FO,11,Rozsnyai,Les,Nowra Rifle Club Inc,NSW,,448.23
2014,NSWRA,LEADUP,F Open - FO,12,Bunting,Wayne,West Wallsend,NSW,,447.18
2014,NSWRA,LEADUP,F Open - FO,13,Knudsen,Brent,Beaudesert,QLD,,445.22
2014,NSWRA,LEADUP,F Open - FO,14,Sutherland,Robert,North Sydney Rifle Club,NSW,,433.2
2014,NSWRA,LEADUP,F Open - FO,15,Dobson,David,North Sydney,VIC,,426.21
2014,NSWRA,LEADUP,F Open - FO,16,Shallis,Louis,Southern Highlands,NSW,,349.22
2014,NSWRA,LEADUP,F Open - FO,17,Rigby,Steve,Railway & Tramway Inst.,NSW,,227.12
2014,NSWRA,LEADUP,F Open - FO,18,Lewis,Noel,United Services Inst. Of NSW,NSW,,189.3
2014,NSWRA,LEADUP,F Open - FO,19,Paroz,Matthew,North Sydney Rifle Club Inc,NSW,,112.6
2014,NSWRA,LEADUP,F/TR - A,1,Pedersen,Anthony,Canberra Rifle Club,ACT,,457.24
2014,NSWRA,LEADUP,F/TR - A,2,Seaman,Alan,Gosford District,NSW,V SV,456.26
2014,NSWRA,LEADUP,F/TR - A,3,May,Cedric,Canberra Rifle Club,ACT,V SV,448.19
2014,NSWRA,LEADUP,F/TR - A,4,Halloran,Mike,Junee,NSW,V SV,446.21
2014,NSWRA,LEADUP,F/TR - A,5,Gullan,Dennis,Nowra Rifle Club Inc,NSW,,431.2
2014,NSWRA,LEADUP,F/TR - A,6,Bruem,Peter,Cowra Rifle Club Inc.,NSW,,426.17
2014,NSWRA,LEADUP,F/TR - A,7,Shrestha,Bhaskar,Bankstown Chatswood,NSW,,420.11
2014,NSWRA,QUEENS,Target Rifle - A,1,Negus,Steve,Canberra Rifle Club,NSW,,499.66
2014,NSWRA,QUEENS,Target Rifle - A,2,Thurtell,Mark,Lyndhurst,NSW,,498.68
2014,NSWRA,QUEENS,Target Rifle - A,3,Bailey,Jim,Holsworthy Rifle Club Inc.,NSW,,498.67
2014,NSWRA,QUEENS,Target Rifle - A,4,McIntosh,David,Canberra Rifle Club,ACT,,498.61
2014,NSWRA,QUEENS,Target Rifle - A,5,Jeffery,Jim,Lyndhurst Rifle Club Inc.,NSW,V,498.55
2014,NSWRA,QUEENS,Target Rifle - A,6,Buchanan,Mark,Roseville Rifle Club Inc.,NSW,V,497.68
2014,NSWRA,QUEENS,Target Rifle - A,7,Davies,Duncan,West Wallsend,NSW,,497.65
2014,NSWRA,QUEENS,Target Rifle - A,8,Patsky,Brian,Concord Rifle Club Inc.,NSW,,497.58
2014,NSWRA,QUEENS,Target Rifle - A,9,Drain,Neil,Port Macquarie Rifle Club Inc,NSW,,497.56
2014,NSWRA,QUEENS,Target Rifle - A,10,Emms,Ben,Lyndhurst Rifle Club Inc.,NSW,,496.67
2014,NSWRA,QUEENS,Target Rifle - A,11,Bidgood,Ash,Crows Nest G/bungee,,,496.59
2014,NSWRA,QUEENS,Target Rifle - A,12,Wood,Barry,Katandra,VIC,V,496.53
2014,NSWRA,QUEENS,Target Rifle - A,13,Millen,Michael,Mosman Neutral Bay,NSW,,496.51
2014,NSWRA,QUEENS,Target Rifle - A,14,McGuigan,Tony,Mosman Neutral Bay,NSW,V,495.61
2014,NSWRA,QUEENS,Target Rifle - A,15,Schafferius,Peter,Central,QLD,,495.56
2014,NSWRA,QUEENS,Target Rifle - A,16,Thompson,Don,Natives,QLD,V SP,495.56
2014,NSWRA,QUEENS,Target Rifle - A,17,Baker,Bill,Pacific,QLD,,495.51
2014,NSWRA,QUEENS,Target Rifle - A,18,Young,Ken,Southern Highlands,NSW,V SV,495.5
2014,NSWRA,QUEENS,Target Rifle - A,19,Hayes,Len,Shepparton/nathalia,VIC,V,494.59
2014,NSWRA,QUEENS,Target Rifle - A,20,Griffiths,Griffo,Grafton Rifle Club Inc.,NSW,V,494.55
2014,NSWRA,QUEENS,Target Rifle - A,21,Hook,Owen,Railway & Tramway Inst.,NSW,V SV,494.54
2014,NSWRA,QUEENS,Target Rifle - A,22,Baxter,John,Lithgow Small Arms,NSW,V,494.53
2014,NSWRA,QUEENS,Target Rifle - A,23,Davies,Alexander,West Wallsend Rifle Club Inc.,NSW,U J,494.5
2014,NSWRA,QUEENS,Target Rifle - A,24,Schwebel,Barbara,Holsworthy,NSW,L,494.46
2014,NSWRA,QUEENS,Target Rifle - A,25,McCauley,Brett,Fashions Mount Wellington,NSW,,494.41
2014,NSWRA,QUEENS,Target Rifle - A,26,Maher,Peter,Lilydale,VIC,V,493.58
2014,NSWRA,QUEENS,Target Rifle - A,27,Milan,Phillip,Hornsby Rifle Club Inc.,NSW,V,493.54
2014,NSWRA,QUEENS,Target Rifle - A,28,Wilson,Mark,Canberra Rifle Club,ACT,,493.53
2014,NSWRA,QUEENS,Target Rifle - A,29,Ashton,Rick,Port Jackson Rifle Club Inc.,NSW,V,493.49
2014,NSWRA,QUEENS,Target Rifle - A,30,Doxford,Thomas,Nowra Rifle Club Inc,NSW,V SV,493.46
2014,NSWRA,QUEENS,Target Rifle - A,31,Hodder,Phill,Roseville Rifle Club Inc.,NSW,,492.61
2014,NSWRA,QUEENS,Target Rifle - A,32,Negus,Donna,Holsworthy Rifle Club Inc.,NSW,L,492.52
2014,NSWRA,QUEENS,Target Rifle - A,33,Fraser,Les,Lyndhurst Rifle Club,NSW,,492.5
2014,NSWRA,QUEENS,Target Rifle - A,34,Gregorio,Fernando,Roseville Rifle Club Inc.,NSW,,492.49
2014,NSWRA,QUEENS,Target Rifle - A,35,Cadden,Rob,Central,QLD,V,492.49
2014,NSWRA,QUEENS,Target Rifle - A,36,Griffiths,Helen,Pacific,QLD,V L,491.56
2014,NSWRA,QUEENS,Target Rifle - A,37,Chad,Mike,Port Macquarie Rifle Club,NSW,,491.49
2014,NSWRA,QUEENS,Target Rifle - A,38,Oliver,Nigel,Concord Rifle Club Inc.,NSW,,490.52
2014,NSWRA,QUEENS,Target Rifle - A,39,Sonnenberg,Aubrey,Concord Rifle Club Inc.,NSW,,490.37
2014,NSWRA,QUEENS,Target Rifle - A,40,Berry,Tim,Natives,QLD,U,489.61
2014,NSWRA,QUEENS,Target Rifle - A,41,Ashton,John,Port Jackson Rifle Club Inc.,NSW,V,489.48
2014,NSWRA,QUEENS,Target Rifle - A,42,Kril,John,Mosman Neutral Bay,NSW,V,489.48
2014,NSWRA,QUEENS,Target Rifle - A,43,Johnston,Ardam,Bankstown Chatswood,NSW,,489.41
2014,NSWRA,QUEENS,Target Rifle - A,44,Barry,Bill,Holsworthy Rifle Club Inc.,NSW,V SV,489.39
2014,NSWRA,QUEENS,Target Rifle - A,45,Wellburn,Geoff,Pacific,QLD,V,488.51
2014,NSWRA,QUEENS,Target Rifle - A,46,Avard,Matthew,Aberdeen Rifle Club Inc.,NSW,,488.44
2014,NSWRA,QUEENS,Target Rifle - A,47,Schwebel,Kevin,Holsworthy Rifle Club Inc.,NSW,,488.37
2014,NSWRA,QUEENS,Target Rifle - A,48,Roberts,Tim,Gosford District,NSW,,487.48
2014,NSWRA,QUEENS,Target Rifle - A,49,Gayfer,John,Wodonga,VIC,,487.39
2014,NSWRA,QUEENS,Target Rifle - A,50,Maher,Christopher,Canberra Rifle Club,ACT,,486.38
2014,NSWRA,QUEENS,Target Rifle - A,51,Hilton,Dennis,Grafton Rifle Club Inc.,,V,485.53
2014,NSWRA,QUEENS,Target Rifle - A,52,Thurtell,Brett,Wodonga,NSW,,485.47
2014,NSWRA,QUEENS,Target Rifle - A,53,Marett,Leigh,Natives,QLD,,485.39
2014,NSWRA,QUEENS,Target Rifle - A,54,Walter,Tim,Roseville Rifle Club Inc.,NSW,V,485.36
2014,NSWRA,QUEENS,Target Rifle - A,55,Jones,Richard,Manly Rifle Club Inc.,NSW,V,484.36
2014,NSWRA,QUEENS,Target Rifle - A,56,Harris,Neil,Brisbane,QLD,V,483.42
2014,NSWRA,QUEENS,Target Rifle - A,57,Bright,Graeme,Bathurst Rifle Club Inc.,NSW,V,483.38
2014,NSWRA,QUEENS,Target Rifle - A,58,Robinson,Peter,Canberra Rifle Club,ACT,V,482.37
2014,NSWRA,QUEENS,Target Rifle - A,59,Bailey,Mitchell,Holsworthy Rifle Club Inc.,NSW,U J,481.46
2014,NSWRA,QUEENS,Target Rifle - A,60,Crowe,Graham,Explorers Rifle Club Inc.,NSW,V,481.43
2014,NSWRA,QUEENS,Target Rifle - A,61,Berman,Graeme,Mosman Neutral Bay,NSW,V SV,480.43
2014,NSWRA,QUEENS,Target Rifle - A,62,Ballantyne,Bill,Hornsby RSL,NSW,V,480.36
2014,NSWRA,QUEENS,Target Rifle - A,63,McKenzie,Mal,Port Macquarie,NSW,,480.31
2014,NSWRA,QUEENS,Target Rifle - A,64,Henderson,Garry,Natives,QLD,,479.45
2014,NSWRA,QUEENS,Target Rifle - A,65,Waddle,Glenn,Tas NW Target Rifle Club,TAS,,479.36
2014,NSWRA,QUEENS,Target Rifle - A,66,Wijetunge,Varuna,Manly Rifle Club Inc.,NSW,V,479.27
2014,NSWRA,QUEENS,Target Rifle - A,67,Doyle,Damien,Cooma Rifle Club Inc,NSW,V,477.39
2014,NSWRA,QUEENS,Target Rifle - A,68,Wingrove,Shaun,Canberra Rifle Club,ACT,,477.32
2014,NSWRA,QUEENS,Target Rifle - A,69,Berman,Karen,Mosman Neutral Bay,NSW,L,475.41
2014,NSWRA,QUEENS,Target Rifle - A,70,Williams,Stephen,Bathurst Rifle Club Inc.,NSW,V,474.38
2014,NSWRA,QUEENS,Target Rifle - A,71,Jacobs,Steve,Mosman Neutral Bay,NSW,V,474.32
2014,NSWRA,QUEENS,Target Rifle - A,72,Whitford,Kenneth,Marrickville Rifle Club Inc.,NSW,V SV,472.38
2014,NSWRA,QUEENS,Target Rifle - A,73,King,Steve,Fashions Mount Wellington,NSW,V,470.31
2014,NSWRA,QUEENS,Target Rifle - A,74,Phillips,Bob,West Wallsend Rifle Club Inc.,NSW,V,468.3
2014,NSWRA,QUEENS,Target Rifle - A,75,White,Barry,Wingham Rifle Club Inc.,NSW,V,465.3
2014,NSWRA,QUEENS,Target Rifle - A,76,Purcell,Kerrie,Mosman Neutral Bay,NSW,L,451.19
2014,NSWRA,QUEENS,Target Rifle - A,77,Horder,Gregory,Sydney Rifle Club Inc.,NSW,,360.31
2014,NSWRA,QUEENS,Target Rifle - B,1,Alp,John,North Sydney Rifle Club Inc,NSW,,485.45
2014,NSWRA,QUEENS,Target Rifle - B,2,Avery,Rob,Cessnock Rifle Club Inc.,NSW,,485.4
2014,NSWRA,QUEENS,Target Rifle - B,3,Trodden,Robert,Roseville Rifle Club Inc.,NSW,,481.34
2014,NSWRA,QUEENS,Target Rifle - B,4,Owen,Terry,Sydney Rifle Club Inc.,NSW,V,479.31
2014,NSWRA,QUEENS,Target Rifle - B,5,Bidgood,Max,Crows Nest G/bungee,QLD,V,478.41
2014,NSWRA,QUEENS,Target Rifle - B,6,Kelly,Graham,Coonabarabran,NSW,,473.34
2014,NSWRA,QUEENS,Target Rifle - B,7,Matthews,Alan,West Wallsend Rifle Club Inc.,NSW,,471.35
2014,NSWRA,QUEENS,Target Rifle - B,8,Patrick,Alan,Mosman Neutral Bay,NSW,,471.32
2014,NSWRA,QUEENS,Target Rifle - B,9,Maguire,John,West Wallsend,NSW,,470.28
2014,NSWRA,QUEENS,Target Rifle - B,10,Logue,Robert,Katoomba Rifle Club Inc.,NSW,,467.27
2014,NSWRA,QUEENS,Target Rifle - B,11,Trewhella,Mark,Cessnock Rifle Club Inc.,NSW,,463.23
2014,NSWRA,QUEENS,Target Rifle - B,12,Green,Mark,Lithgow Small Arms,NSW,,460.24
2014,NSWRA,QUEENS,Target Rifle - B,13,Muffett,Kevin,Aberdeen Rifle Club Inc.,NSW,V,457.21
2014,NSWRA,QUEENS,Target Rifle - B,14,Hannaford,Peter,Hornsby RSL No. 385,NSW,V SV,457.16
2014,NSWRA,QUEENS,Target Rifle - B,15,Neilsen,Barney,Southern Highland RC,,V,454.28
2014,NSWRA,QUEENS,Target Rifle - B,16,Hough,Lindsay,Fashions Mount Wellington,NSW,V,450.23
2014,NSWRA,QUEENS,Target Rifle - B,17,Hodder,Mike,Roseville Rifle Club Inc.,NSW,V,449.24
2014,NSWRA,QUEENS,Target Rifle - B,18,Pirie,Jim,Fashions Mount Wellington,NSW,V SV,442.19
2014,NSWRA,QUEENS,Target Rifle - B,19,Mitchell,Stephen,Eugowra Rifle Club Inc.,NSW,V,429.25
2014,NSWRA,QUEENS,Target Rifle - B,20,Schwebel,Christopher,Holsworthy Rifle Club Inc.,NSW,U J,302.2
2014,NSWRA,QUEENS,Target Rifle - B,21,Mitchell,Peter,West Wallsend Rifle Club Inc.,NSW,V,216.12
2014,NSWRA,QUEENS,Target Rifle - B,22,Jensen,Lawrence,Yorkshire Society,NSW,,189.9
2014,NSWRA,QUEENS,Target Rifle - C,1,Reading,Benjamin,Sydney Grammar School,NSW,,491.43
2014,NSWRA,QUEENS,Target Rifle - C,2,Pierce,Matthew,Sydney Grammar School,NSW,,472.26
2014,NSWRA,QUEENS,Target Rifle - C,3,Avard,Bradley,Aberdeen Rifle Club Inc.,NSW,V,465.2
2014,NSWRA,QUEENS,Target Rifle - C,4,Tipping,David,Endeavour Rifle Club Inc.,NSW,,461.23
2014,NSWRA,QUEENS,Target Rifle - C,5,Reynolds,John,Mosman Neutral Bay RC,NSW,,460.24
2014,NSWRA,QUEENS,Target Rifle - C,6,Macintosh,Neil,Concord Rifle Club Inc.,NSW,,458.23
2014,NSWRA,QUEENS,Target Rifle - C,7,Baker,Andrew,Narromine-Dubbo,NSW,,457.27
2014,NSWRA,QUEENS,Target Rifle - C,8,Cooper,John,Mosman Neutral Bay,NSW,V,453.29
2014,NSWRA,QUEENS,Target Rifle - C,9,Sims,Nicholas,Port Jackson Rifle Club Inc.,NSW,U J,445.12
2014,NSWRA,QUEENS,Target Rifle - C,10,Wortham,Michael,Marrickville Rifle Club Inc.,NSW,V,430.2
2014,NSWRA,QUEENS,Target Rifle - C,11,Tiesler,Russell,Canberra Rifle Club,ACT,,428.13
2014,NSWRA,QUEENS,Target Rifle - C,12,Way,Stephen,Alpine Hunting & Tgt Shooting,NSW,,424.18
2014,NSWRA,QUEENS,Target Rifle - C,13,Ellis,Brian,Railway & Tramway Inst.,NSW,,364.15
2014,NSWRA,QUEENS,Target Rifle - C,14,Chow,Lachlan,Sydney Grammar Rifle Club,NSW,U,143.4
2014,NSWRA,QUEENS,F Standard - A,1,Mace,Ernie,Central,QLD,V SV,589.4
2014,NSWRA,QUEENS,F Standard - A,2,Reid,Josh,Ipswich & Dist,,,588.44
2014,NSWRA,QUEENS,F Standard - A,3,Garlick,Ralph,Lyndhurst Rifle Club Inc.,NSW,V,587.49
2014,NSWRA,QUEENS,F Standard - A,4,Halloran,Rob,Junee Ex-Services Memorial,NSW,V SV,584.32
2014,NSWRA,QUEENS,F Standard - A,5,Eppleston,Jeffrey,Bathurst Rifle Club Inc.,NSW,V,583.47
2014,NSWRA,QUEENS,F Standard - A,6,Faulkner,Gary,Roseville Rifle Club,NSW,,582.45
2014,NSWRA,QUEENS,F Standard - A,7,Sly,Daniel,Canberra Rifle Club,ACT,,582.45
2014,NSWRA,QUEENS,F Standard - A,8,Faulkner,John,Nowra Rifle Club,NSW,V SV,582.31
2014,NSWRA,QUEENS,F Standard - A,9,Johnstone,Peter,Marrickville Rifle Club Inc.,NSW,V SV,580.37
2014,NSWRA,QUEENS,F Standard - A,10,Fassilis,Anthony,Bankstown Chatswood,NSW,,577.31
2014,NSWRA,QUEENS,F Standard - A,11,Drew,Peter,Brisbane RC,QLD,V,576.38
2014,NSWRA,QUEENS,F Standard - A,12,Singleton,Richard,Gosford District,NSW,V,575.34
